,R&D,Administration,Marketing,Profit,Location
7733,115895.43264025543,34518.97509210245,269269.8831177879,140495.50646693757,1.0
7734,99402.88820178223,31234.430456774917,212586.68116375513,127038.08317656901,0.0
7735,53670.76275360106,36341.05570759075,249704.30307013245,81974.10660080313,0.0
7736,76125.46291531983,33605.68884865404,118652.11180452163,78875.08410220506,0.0
7737,100972.12661971142,25404.226301508203,245763.57022238732,150908.80748562072,1.0
7738,69713.774087312,39122.956045845094,301507.3590381397,82327.01169700596,0.0
7739,118324.77278823125,29731.23183964588,208125.57197866993,139630.88143518072,0.0
7740,60440.57365743829,34899.3031071439,228843.71061519254,79225.32170693355,0.0
7741,82463.4686665931,41726.34251732834,209491.08565913705,77556.88772318153,0.0
7742,115734.1668373016,33886.25965732608,197426.2605409787,124707.01966936223,0.0
7743,95450.69275442368,39762.47622241073,218257.92155729604,82129.0692605547,0.0
7744,96879.84128478695,43217.84097905445,158015.52729089448,63393.43904165398,0.0
7745,96142.07155748339,36923.05595038964,287022.25674514513,106550.88202881851,1.0
7746,87958.38674984577,36178.35005626998,244971.57270198682,101489.66483866159,0.0
7747,129677.06986176671,36973.10628188847,317823.37216939434,153284.02414699504,1.0
7748,62304.05284092314,31943.863541801322,164888.92150209658,78497.00983271863,0.0
7749,101742.31143955971,32562.503703943563,303834.42405082437,143589.53294824585,1.0
7750,122871.11029455026,35811.88128989088,285803.48653319676,149361.446135972,1.0
7751,63512.644232482766,35744.180268212374,325615.94748566044,98601.13010725858,0.0
7752,98263.30804000446,32857.44148440588,202978.60673007954,108082.47913586751,0.0
7753,111436.90846497803,26691.541547032826,293959.84238791576,163398.5093646077,1.0
7754,104511.28198259958,33116.12220012281,243731.28186781966,123660.56672991157,1.0
7755,99466.84864898639,32072.3906919399,251620.11874229112,137967.34845644468,1.0
7756,99061.18294615962,32526.133526919242,335467.1404786392,139306.07280804566,1.0
7757,62036.86877191721,34108.78574818922,179193.5856943275,71403.40489385964,0.0
7758,54070.52016563282,34416.01968656977,344561.48458636686,107872.19790441386,0.0
7759,93853.2336322656,32252.894727849805,213369.79262072715,109295.02126912407,0.0
7760,109900.84411382503,33435.52681969367,135512.83009920988,105827.55228284154,0.0
7761,71786.11200326284,26605.253759283874,256707.4013172745,124958.43980109741,0.0
7762,128059.7122170921,38199.54714752688,257468.7548509388,123944.60079514011,1.0
7763,95834.59569886731,35781.07449313498,215429.5800494245,109785.97142991051,0.0
7764,82938.89054740765,34615.44281105841,227234.67813002446,94712.59294441936,0.0
7765,100842.10033987826,41585.2524273044,231576.4875106038,86792.87739983234,0.0
7766,101138.87864039972,28886.719919107436,211235.48991266367,132138.32162338874,0.0
7767,81572.47531869546,37083.4225116969,283073.6823549425,100059.34909304076,0.0
7768,88507.19298630828,35247.272403314055,97058.21461530098,83708.49239841726,0.0
7769,85969.09598188027,38087.97719714884,208391.13396472865,89394.58591531127,0.0
7770,70047.49508496652,40591.546831489984,341479.08995256334,94385.36422961141,0.0
7771,80249.13759052785,30388.459094264897,292444.186256347,117695.24197169417,0.0
7772,64279.93979218266,33438.457895682106,260235.35558605407,92262.4902111404,0.0
7773,82746.62005088128,30129.969241657618,214971.46950636947,103605.95641881027,0.0
7774,59723.70084601553,40478.66743751364,258316.70386682567,70053.26156855182,0.0
7775,76937.02440500846,29731.428963331677,256943.85490954653,114917.44770092773,0.0
7776,101716.40792246579,37476.085062807964,277862.9190970431,111546.61098677723,1.0
7777,67716.41048049633,41717.25810158854,163481.49135042023,48726.71653238839,0.0
7778,84757.40291790724,35241.37847658731,234207.7624235448,102352.72962008421,0.0
7779,109853.43172954876,33666.00892885655,216410.4213212493,134720.63187519665,0.0
7780,96092.73323250984,33628.8320800037,279961.12243033893,118147.4557924436,1.0
7781,98215.00484902592,35915.61769074325,223114.87436926548,109506.39311859211,0.0
7782,89875.06099096002,38794.499787689914,338138.84905961825,113051.37343334021,0.0
7783,106800.43018346415,26545.03260802187,193251.08018926415,148557.0626397662,0.0
7784,62586.35248707191,39187.70378563686,244375.0379365797,62706.49709563027,0.0
7785,96058.54760818745,39863.644093171104,315988.1192885379,96897.39714536381,1.0
7786,66395.23653334206,32237.60931355784,234785.82802783014,93682.53553940606,0.0
7787,74347.82785494317,35974.70941780359,156828.8869785861,80139.04759942173,0.0
7788,92341.68561497233,33601.16720169592,262026.71631973534,125781.25718601806,1.0
7789,104514.37264067357,26080.253437219588,183401.5049854201,135938.86933816844,0.0
7790,136151.12009092874,39870.9692146242,203570.26052204162,133612.99451769874,0.0
7791,91348.21264313537,31192.440772181682,276844.9398275717,122294.42533019002,1.0
7792,86494.53195422236,42896.04608712519,277288.40064879815,85205.69934171959,0.0
7793,93383.08091054847,32770.30333978798,338227.5837437135,141686.10568607904,1.0
7794,90568.43129551839,34640.16500141605,210900.72176459286,108787.76223796286,0.0
7795,77955.60647343293,26253.930855945888,293177.56777573004,146726.23914311465,0.0
7796,109117.30110166896,34360.156358900196,211981.7196609859,118529.18058731538,0.0
7797,100053.98587981335,28881.847285650932,304952.7128833969,150275.9820431225,1.0
7798,66115.03276465347,40738.347284329575,155706.93894414016,55008.84441389436,0.0
7799,96303.3242182106,27524.745095322236,271248.3304970374,143285.62310446505,1.0
7800,105518.40682608781,28624.689306778753,269530.26669086254,140449.39592903975,1.0
7801,113056.76867104771,35471.206312505354,182557.2215828127,113828.9021165404,0.0
7802,84322.5314782323,34149.77227400496,160917.91475268092,96010.97084460687,0.0
7803,106135.68492031058,34491.92626168828,122837.90967766673,95529.44291360275,0.0
7804,97512.30376593723,32848.498767294775,314770.39055150514,131590.06836463982,1.0
7805,106319.50432806512,44235.41128047935,131285.2835991991,66242.62317025819,0.0
7806,100268.76929565551,38469.9148487157,228747.336520234,95455.05534360003,0.0
7807,120444.24578617558,34061.27397913389,265230.8823601197,149551.8757915164,1.0
7808,98061.54671566328,32784.695087480126,214382.08112839967,121784.15034535354,0.0
7809,92418.61463089175,42414.96651466711,276759.8236646803,94154.88680367194,1.0
7810,116591.92161663409,35010.08639427088,145705.80588757762,109860.58778438269,0.0
7811,96220.30733700655,35920.42694436108,153803.89864367867,92221.87875704117,0.0
7812,94731.0177120251,24202.33683904205,105577.93290584607,121485.89077028651,0.0
7813,100395.77448230256,34137.19636280248,321131.67442471214,133993.95273851126,1.0
7814,69649.26671729238,35059.183887327184,217664.43292293415,80834.6679719596,0.0
7815,88052.64154110513,34369.649878189506,303498.72062911274,126616.74536860271,0.0
7816,84499.91802315698,39859.25739223051,177991.7056898509,81111.07705436125,0.0
7817,77506.51307404618,36114.449029201176,343969.1145074943,111134.92481669752,0.0
7818,95164.25096954894,42355.53250428678,192180.95374200132,75499.97019886048,0.0
7819,108854.54572306506,36857.8145966169,286582.58074967307,118993.39378730839,1.0
7820,106050.65112319059,31037.145053623386,167349.04101119342,114911.29796382197,0.0
7821,78906.71659799136,37649.96387257893,305442.1857440356,109742.22138053682,0.0
7822,74166.35984223074,36798.44364922055,231441.22026807576,87191.3669275294,0.0
7823,107688.9637291904,40533.494043523344,170599.87146589466,88488.64729995705,0.0
7824,97436.46818254974,25665.204295738982,244208.89918159958,141245.31194186976,1.0
7825,98500.32611214416,34944.882847948546,139311.51484255286,92677.45433405208,0.0
7826,98042.27777437346,32179.619754704483,192012.86125047837,114586.90789064075,0.0
7827,78250.8480944913,31487.635083093064,242783.7134118751,108493.71480796514,0.0
7828,31469.01540403222,36194.29599807398,265878.62158493616,51800.34682461031,0.0
7829,79753.10029915631,37158.7080652266,303874.2910466931,98404.63410077355,0.0
7830,52204.80076185615,33879.65168726169,138061.80582101995,59082.88256489213,0.0
7831,87266.44369285688,31140.437205319202,187357.96406610523,111309.11247319102,0.0
7832,89791.03606043267,37012.663321967775,240263.57078883302,97250.37174476653,0.0
7833,102261.40053386119,32005.49875317338,263288.4535331302,125960.18144551471,1.0
7834,124451.8065677352,36483.82431378852,247589.8399513495,137257.7586934351,1.0
7835,92775.38442937502,36080.11530172803,287178.3010165768,127168.74210285374,1.0
7836,124536.74546210021,34744.365514897916,189736.45444415876,124242.03575839732,0.0
7837,56005.43304057486,32810.92850883406,301878.4905156296,100247.45106629799,0.0
7838,88048.37291363125,29229.39700414392,208149.2917397873,130753.8859124012,0.0
7839,95039.86005149585,36474.030060059275,210244.62573317107,102601.25028045772,0.0
7840,83623.83118318961,31920.221924204216,152578.65789443324,91149.44354292487,0.0
7841,117186.24312834779,35687.54546974212,288750.35759519227,131852.35106602605,1.0
7842,62098.966731355,41456.211478059005,270221.22303455067,72653.87923146752,0.0
7843,99960.8559948488,37197.51091640304,338596.8212583848,132375.73100124847,1.0
7844,59820.869961641816,30145.841219706494,176824.20880682967,83923.5940616915,0.0
7845,89343.8970290821,42923.354843772344,203655.54455650822,65946.32287896551,0.0
7846,131222.69422105985,36439.13272421948,173842.69065614443,121465.59551292034,0.0
7847,128394.64759783563,35847.71688520258,262812.5682064526,148566.08339133876,1.0
7848,93240.52063326907,35692.451109420384,189665.25748096086,96006.32402213759,0.0
7849,86426.07450556004,30410.216467745948,239022.69052683952,117697.45428163698,0.0
7850,68360.01392391474,32780.40152555273,228637.66395233982,96309.05752369708,0.0
7851,79640.59376150637,30138.457043315117,166895.03992193588,102996.322767577,0.0
7852,140132.02609528948,41141.45102177159,342016.3365495348,152456.73277885135,1.0
7853,109211.82571068588,35042.43095998739,342549.21370789706,145979.61008303237,1.0
7854,90993.95020432537,42771.06539683815,321756.0477436986,91955.28090618168,1.0
7855,109519.77768795214,35353.37699871018,330608.3438060771,141298.58529567494,1.0
7856,79340.76869026925,36980.69209547381,299352.6060694159,105197.34365724942,0.0
7857,84023.15978014661,31601.456221756132,214867.77624797222,108737.67461138463,0.0
7858,75307.12136634177,34254.646023582645,219862.16452255292,95319.52256285884,0.0
7859,65469.328972886586,32365.94294610776,301505.84474836354,109888.27428537581,0.0
7860,93819.07236160291,40152.42102242984,269721.5398423904,90318.6900309237,1.0
7861,78146.42542452757,32685.64502994397,207887.20479511065,92343.57753502855,0.0
7862,108038.0972023381,33576.35784002763,203968.80649454624,120139.72891986767,0.0
7863,111994.13718889425,30916.18482242694,158640.30271868897,120964.2755060758,0.0
7864,56746.64504688858,29033.019844419803,242641.78433329664,97807.86700867843,0.0
7865,105998.18372222352,33264.242657447256,233437.38639265977,129884.20256849159,1.0
7866,71654.15617564843,32450.27113865174,233973.7321575381,97291.99278680548,0.0
7867,67311.27025719725,33279.9873002773,171187.43880688315,78220.41564511415,0.0
7868,89150.47947648943,30854.121526297942,218633.49680595705,110788.5653045698,0.0
7869,93119.92757935215,37276.646654233984,225718.97119468945,93384.36939455659,0.0
7870,77926.2368680281,35309.95026109362,171560.69622914764,78872.97408098863,0.0
7871,88120.60129633154,26809.675378954573,159717.53071842133,122641.54797732999,0.0
7872,82376.04285551906,33798.439251012096,323458.37141697685,114386.08511608913,0.0
7873,93897.57439469222,41759.1445450247,266133.9911238322,87629.29020440119,1.0
7874,97477.77232250557,40934.772347346465,252499.56156460807,84827.51536123129,1.0
7875,89599.90540854794,33350.58722421868,147194.04945979416,97674.78058236248,0.0
7876,109308.96452004564,34994.35059246385,253182.00337295042,124074.17883353919,1.0
7877,52366.57215690361,33429.91276872619,173696.34729372145,67507.1813915688,0.0
7878,76448.0113893636,31742.364495446378,319546.2245442022,124495.28159595015,0.0
7879,56892.63460843915,36134.92139823793,151259.8683212888,77185.34860635152,0.0
7880,73632.61788668967,29359.845164722017,203345.86807632877,100337.8957714174,0.0
7881,102437.12553663136,34058.42062204068,211807.45261826421,116916.89447916341,0.0
7882,101789.52258476344,45657.36835853374,124075.23422214603,61812.812278555706,0.0
7883,85839.23451332006,34313.28323604629,260799.66853970487,118559.84935253247,0.0
7884,92564.79247930793,39365.12361148875,235090.60838194934,92827.07376511149,1.0
7885,93085.21952650735,29385.181712525973,262738.2762945825,127461.62206889738,1.0
7886,77133.7495116141,32753.55504031084,298863.01489951083,119643.10181982111,0.0
7887,101509.88846286987,34740.87362567259,113885.85131860382,88263.3571497716,0.0
7888,86511.50972420257,32899.37926041746,385118.9465719283,148861.27889022673,0.0
7889,51722.86797308504,28513.243022504183,302947.8353743477,116753.5346139668,0.0
7890,94354.71053328775,32457.231916942546,182532.84529508496,103799.39826979092,0.0
7891,84229.17790786811,41207.74191285982,300556.3362771225,94948.40721777058,0.0
7892,88728.07597965577,30362.130564962885,163845.62864686266,116485.14271064544,0.0
7893,71379.56721383567,35970.55869605455,281431.8281007138,91843.20303077674,0.0
7894,78773.01337486887,31421.543951878848,239159.1050682709,113541.22928700379,0.0
7895,77324.32677597272,28487.308839167777,222866.270840131,114731.86791751163,0.0
7896,105463.54746955355,32450.73328157395,118193.37545550251,105998.7461200195,0.0
7897,92329.19930692602,34647.35394923738,301219.4558521193,123411.28036940121,1.0
7898,58484.92007336359,34930.25813568509,239301.7606815917,76037.2557697998,0.0
7899,83882.6516093769,28580.881834876014,253323.25751576264,119972.84483083202,0.0
7900,70916.36341668165,34404.372028082464,140908.08321753415,75709.57767827983,0.0
7901,105381.7651019671,29206.748398252585,192098.06051232593,132545.58082551026,0.0
7902,97180.50623664596,33017.347049034186,213714.49590255288,113877.32780489979,0.0
7903,73212.52803003909,33514.51796804609,90213.06191628761,71476.13724104731,0.0
7904,82190.36470799817,32792.99690797718,283617.57803235186,118919.13882037428,0.0
7905,118546.09310627868,24972.614338246694,278528.5060923045,186811.07866245587,1.0
7906,148324.03558335325,35524.86462410792,165670.37759445678,140410.54508909181,0.0
7907,89717.79913552542,33189.602777777414,280048.08457917353,115544.37521666285,0.0
7908,115363.68915526978,35885.43222213169,279020.9233820644,134982.9716211868,1.0
7909,103053.5990019046,47701.38120894313,293942.2452456333,93060.71556182571,1.0
7910,76388.69357684859,34682.58448040256,266315.782267741,108096.964827686,0.0
7911,78307.04487348792,40387.44075962675,350641.9445800864,94293.57117533298,0.0
7912,94821.00821140734,31619.950251371774,168306.38429918254,107685.79604436291,0.0
7913,76805.69192601173,35439.40992360952,309068.60301628907,107242.79856552562,0.0
7914,85703.60829345684,41327.784553287886,133702.49305759973,64378.57362983386,0.0
7915,101574.21532103667,35562.68171487404,334918.32842726185,134155.39732000322,1.0
7916,113230.06945056151,32535.281720798477,207094.77096115577,129866.14942041297,0.0
7917,78302.80065703084,39100.53754733577,229275.66406020612,80883.35125370698,0.0
7918,58562.75207949315,27274.84549403424,87435.40020702606,78170.2964698463,0.0
7919,84903.54496613197,26992.24662342662,294251.88394228404,144437.810365694,0.0
